
/home/joaquin/workspace/C+/opencv-test/photos/s11/tumblr_inline_nhvx9oBvjD1t8bdsx.png;3
/home/joaquin/workspace/C+/opencv-test/photos/s11/Di_Maria.jpg;3
/home/joaquin/workspace/C+/opencv-test/photos/s11/55be3af7ce601-55be3af7cd633-angel-di-maria-7-mid-dreamteam.jpg;3
/home/joaquin/workspace/C+/opencv-test/photos/s2/megan-fox-awi8.jpg;4
/home/joaquin/workspace/C+/opencv-test/photos/s2/L_692.jpg;4
/home/joaquin/workspace/C+/opencv-test/photos/s2/fox-megan-large.jpg;4
/home/joaquin/workspace/C+/opencv-test/photos/s2/megan-fox-7.jpg;4
/home/joaquin/workspace/C+/opencv-test/photos/s2/megan-fox-250x250.jpg;4
/home/joaquin/workspace/C+/opencv-test/photos/s2/fox-megan-photo.jpg;4
/home/joaquin/workspace/C+/opencv-test/photos/s2/megan-fox-87.jpeg;4
/home/joaquin/workspace/C+/opencv-test/photos/s2/megan-fox.jpg;4
/home/joaquin/workspace/C+/opencv-test/photos/s2/nicole-megan-large.jpg;4
/home/joaquin/workspace/C+/opencv-test/photos/s2/megan-fox (1).jpg;4
/home/joaquin/workspace/C+/opencv-test/photos/s6/tumblr_nrved7DIew1tp6bemo1_250.png;5
/home/joaquin/workspace/C+/opencv-test/photos/s6/Kim-Kardashian (1).jpg;5
/home/joaquin/workspace/C+/opencv-test/photos/s6/kardashian-selfish.png;5
/home/joaquin/workspace/C+/opencv-test/photos/s6/kimk7f-2-web-250x250.jpg;5
/home/joaquin/workspace/C+/opencv-test/photos/s6/kim-kardashian-wi04-11.jpg;5
/home/joaquin/workspace/C+/opencv-test/photos/s6/Kim-Kardashian-Pelted-with-Flour-on-the-Red-Carpet.jpg;5
/home/joaquin/workspace/C+/opencv-test/photos/s6/kim-kardashian.jpg;5
/home/joaquin/workspace/C+/opencv-test/photos/s6/kimkardashian.jpg;5
/home/joaquin/workspace/C+/opencv-test/photos/s6/kim-kardashian-falls-in-love-with-maternity-jeans.jpeg;5
/home/joaquin/workspace/C+/opencv-test/photos/s6/Kim-Kardashian.jpg;5
/home/joaquin/workspace/C+/opencv-test/photos/s6/7876579_1357709890_26609_gallery_image_250_250.jpg;5
/home/joaquin/workspace/C+/opencv-test/photos/s14/Alza-la-voz-Serena-Williams-contra-tiroteos-policiales.jpg;6
/home/joaquin/workspace/C+/opencv-test/photos/s14/serena-williams.jpg;6
/home/joaquin/workspace/C+/opencv-test/photos/s14/venus-williams.jpg;6
/home/joaquin/workspace/C+/opencv-test/photos/s14/serena-williams-wimbledon-2010-2.jpg;6
/home/joaquin/workspace/C+/opencv-test/photos/s14/Serena-Williams-Dp-profile-pics-2024.jpg;6
/home/joaquin/workspace/C+/opencv-test/photos/s14/serena-williams (2).jpg;6
/home/joaquin/workspace/C+/opencv-test/photos/s14/serena-williams (1).jpg;6
/home/joaquin/workspace/C+/opencv-test/photos/s14/Serena+Williams+2016+Australian+Open+Day+11+kIeq5VoLSVsl-250x250.jpg;6
/home/joaquin/workspace/C+/opencv-test/photos/s14/Serena_Williams_Doha_2013.jpg;6
/home/joaquin/workspace/C+/opencv-test/photos/s14/naq0PKy.png;6
/home/joaquin/workspace/C+/opencv-test/photos/s8/titus-bramble.jpg;7
/home/joaquin/workspace/C+/opencv-test/photos/s8/patrice-evra.jpg;7
/home/joaquin/workspace/C+/opencv-test/photos/s8/57c57e2628aa8-57c57e2626d90-patrice-evra.png;7
/home/joaquin/workspace/C+/opencv-test/photos/s8/evra.jpg;7
/home/joaquin/workspace/C+/opencv-test/photos/s8/8-250x250.jpg;7
/home/joaquin/workspace/C+/opencv-test/photos/s8/250px-Wilfried_Bony_cropped.JPG;7
/home/joaquin/workspace/C+/opencv-test/photos/s8/533486423.jpg;7

